cust_id,region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,lninc,custcat,churn
C00921,R2,23,22,Y,1,27,E1,4,N,N,5,Y,N,Y,N,7.9,23,0,15.75,0,210.85,515.8,0,345,0,Y,N,N,N,Y,Y,Y,N,N,2.067,3.296,C3,N
C00922,R2,19,26,N,2,48,E3,0,N,N,2,N,N,Y,N,7.55,0,0,6.5,0,156.15,0,0,105,0,N,Y,N,N,Y,Y,Y,N,N,2.022,3.871,C3,N
C00923,R2,5,33,N,6,39,E3,4,N,N,3,Y,Y,N,N,2.1,19.5,27.45,0,0,5.2,81.15,103.45,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,0.742,3.664,C4,Y
C00924,R3,4,32,N,2,53,E4,5,N,N,1,Y,Y,N,N,7,11,26.25,0,0,29.2,56.45,90.75,0,0,N,N,Y,N,N,N,N,N,Y,1.946,3.97,C1,Y
C00925,R2,7,27,N,3,39,E3,2,N,N,1,N,N,N,N,3.55,0,0,0,0,19.7,0,0,0,0,N,N,N,N,N,N,Y,N,N,1.267,3.664,C1,Y
C00926,R2,32,34,Y,0,38,E1,10,N,N,4,N,N,Y,N,7.35,0,0,19.25,0,217.45,0,0,600,0,Y,N,N,N,N,N,N,N,Y,1.995,3.638,C2,N
C00927,R1,51,38,N,19,51,E1,18,N,Y,1,Y,N,Y,N,11.7,26,0,23.25,0,577.1,1267.2,0,1195,0,N,Y,N,N,Y,Y,Y,Y,N,2.46,3.932,C3,N
C00928,R1,3,31,Y,4,23,E4,4,N,N,5,Y,Y,Y,Y,2.8,16.5,36,37.75,21.7,8.2,74.45,44.4,70,47.9,N,Y,Y,N,Y,Y,Y,Y,Y,1.03,3.135,C4,Y
C00929,R3,17,21,Y,0,25,E2,1,N,Y,3,N,N,N,N,6.1,0,0,0,0,89.6,0,0,0,0,Y,N,N,N,Y,N,Y,Y,Y,1.808,3.219,C3,N
C00930,R2,27,41,Y,7,62,E4,15,N,Y,2,Y,N,Y,N,13.7,16.25,0,6.75,0,371.35,450,0,165,0,N,N,N,N,Y,N,N,Y,N,2.617,4.127,C3,N
C00931,R3,56,42,Y,10,24,E2,5,N,N,2,N,N,N,N,33.65,0,0,0,0,1871.2,0,0,0,0,N,N,N,N,Y,Y,Y,Y,N,3.516,3.178,C3,N
C00932,R3,5,47,N,7,46,E1,6,N,Y,1,N,N,Y,N,2.95,0,0,7.25,0,21.55,0,0,35,0,N,N,N,N,Y,N,Y,N,N,1.082,3.829,C1,Y
C00933,R2,59,30,N,2,34,E4,2,N,Y,1,N,Y,Y,N,16.7,0,32.25,11.75,0,1020.35,0,1939.15,680,0,Y,Y,N,N,N,N,N,N,N,2.815,3.526,C2,N
C00934,R3,55,47,N,11,37,E1,11,N,N,1,Y,N,Y,N,14.75,20.25,0,10.75,0,786.2,1170.75,0,570,0,N,N,N,N,Y,N,N,Y,N,2.691,3.611,C3,N
C00935,R2,16,22,N,0,26,E3,0,N,Y,3,N,Y,N,N,4.1,0,29.35,0,0,64.95,0,514.15,0,0,Y,N,N,N,N,N,N,N,Y,1.411,3.258,C2,Y
C00936,R3,31,23,Y,1,31,E3,1,N,Y,2,Y,Y,Y,Y,16.6,19,58.7,16.5,51.35,520.4,537.4,1712.5,450,1533.9,N,Y,Y,Y,Y,Y,Y,Y,Y,2.809,3.434,C4,Y
C00937,R2,16,27,N,5,41,E4,2,N,Y,1,Y,Y,Y,Y,6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255,450.45,N,Y,Y,Y,Y,Y,Y,Y,Y,1.932,3.714,C4,Y
C00938,R3,69,66,Y,31,49,E2,15,N,N,2,Y,N,Y,N,23.1,29.25,0,25.5,0,1566.8,2063.45,0,1750,0,N,N,N,N,N,N,N,N,N,3.14,3.892,C1,N
C00939,R3,48,39,N,20,110,E4,9,N,N,1,Y,N,Y,Y,18.05,30.25,0,8.75,30.4,812.65,1472.7,0,475,1503.95,Y,N,Y,N,Y,Y,Y,Y,N,2.893,4.7,C3,N
C00940,R2,24,40,Y,4,39,E3,5,N,Y,2,Y,N,Y,Y,4.05,25.75,0,27.5,22.5,117.05,628.05,0,570,529.1,N,N,Y,N,Y,Y,Y,Y,N,1.399,3.664,C3,N
C00941,R2,9,24,Y,3,26,E4,1,N,Y,3,N,Y,N,N,7.65,0,23.25,0,0,75.25,0,169.75,0,0,N,N,N,N,N,N,Y,N,N,2.035,3.258,C1,N
C00942,R1,62,37,Y,10,43,E4,1,N,Y,3,N,Y,Y,N,9.2,0,37.2,18.75,0,539.65,0,2302.4,1160,0,Y,N,N,N,Y,N,N,N,N,2.219,3.761,C2,N
C00943,R2,71,41,Y,10,73,E2,23,N,Y,2,N,N,Y,N,32.65,0,0,41.75,0,2412.6,0,0,3085,0,Y,N,N,N,Y,Y,Y,N,N,3.486,4.29,C3,N
C00944,R2,20,38,N,19,237,E4,13,N,N,1,Y,Y,Y,Y,6,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215,491.1,N,N,Y,Y,Y,Y,Y,N,N,1.792,5.468,C4,N
C00945,R2,49,61,Y,28,21,E1,8,N,N,2,Y,N,Y,N,15.85,24.75,0,8.75,0,757.4,1228.85,0,395,0,N,N,N,N,Y,Y,Y,Y,N,2.763,3.045,C3,N
C00946,R1,33,36,N,2,41,E5,10,N,N,1,N,Y,N,Y,4.15,0,39.1,0,27.05,93.25,0,1225.35,0,841.95,N,Y,N,Y,N,N,N,N,Y,1.423,3.714,C1,Y
C00947,R3,42,48,Y,14,27,E3,5,N,Y,3,Y,Y,Y,Y,16.5,36,54.2,22.75,28.4,692.2,1540.15,2100.25,910,1199.95,Y,Y,N,N,Y,Y,Y,Y,Y,2.803,3.296,C4,N
C00948,R3,27,28,Y,0,58,E3,0,N,N,2,Y,N,N,N,5.8,22.5,0,0,0,163.65,566.15,0,0,0,N,N,N,N,Y,Y,N,Y,N,1.758,4.06,C3,N
C00949,R2,4,38,Y,13,54,E2,4,N,N,2,Y,N,Y,Y,4.75,26.25,0,48.5,24.45,21.75,115,0,140,50.45,N,Y,N,N,Y,Y,Y,Y,N,1.558,3.989,C3,N
C00950,R2,37,42,N,10,115,E1,22,N,Y,1,N,N,Y,N,15.1,0,0,18.5,0,494.45,0,0,665,0,N,N,N,N,Y,Y,Y,Y,N,2.715,4.745,C3,N
C00951,R3,4,24,N,1,17,E2,2,N,N,3,N,N,N,N,3.2,0,0,0,0,9.9,0,0,0,0,N,N,N,N,N,N,N,N,N,1.163,2.833,C1,Y
C00952,R3,7,49,N,8,36,E1,0,N,Y,1,Y,N,Y,N,8.85,19.5,0,53.25,0,77,123.3,0,325,0,N,N,N,N,Y,Y,Y,Y,N,2.18,3.584,C3,Y
C00953,R3,24,35,Y,10,41,E5,6,N,Y,2,N,Y,N,N,3.3,0,30.3,0,0,88.65,0,711.2,0,0,Y,N,N,Y,N,N,N,N,Y,1.194,3.714,C2,N
C00954,R2,45,54,N,25,171,E3,33,N,Y,1,Y,N,Y,N,9.05,18.5,0,8.75,0,385.2,845.65,0,365,0,N,N,N,N,Y,Y,Y,Y,N,2.203,5.142,C3,N
C00955,R1,3,21,Y,1,36,E3,0,N,Y,4,N,N,N,N,3.2,0,0,0,0,13.55,0,0,0,0,N,N,N,N,N,N,N,N,N,1.163,3.584,C1,N
C00956,R1,16,59,N,5,207,E2,37,N,Y,2,Y,N,Y,N,7.45,15.5,0,11.75,0,112.8,280.85,0,150,0,N,N,Y,N,N,Y,Y,Y,Y,2.008,5.333,C4,N
C00957,R1,8,49,N,14,134,E4,9,N,Y,1,Y,Y,Y,Y,3,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155,444.65,Y,Y,Y,Y,Y,Y,Y,Y,Y,1.099,4.898,C4,Y
C00958,R2,12,19,Y,0,15,E2,0,N,Y,4,N,Y,N,N,5.85,0,22.15,0,0,102.45,0,274.7,0,0,Y,N,N,N,N,N,N,N,N,1.766,2.708,C2,N
C00959,R3,72,75,N,48,14,E2,6,Y,Y,1,N,N,Y,N,37.3,0,0,109.25,0,2686.25,0,0,7515,0,Y,N,N,N,N,N,N,N,N,3.619,2.639,C2,N
C00960,R1,70,44,Y,24,87,E2,18,N,N,3,Y,N,Y,N,18.9,47.5,0,25,0,1399.3,3310.4,0,1735,0,Y,Y,N,N,Y,Y,Y,Y,N,2.939,4.466,C3,N
C00961,R1,49,25,N,1,27,E5,0,N,Y,1,N,Y,Y,Y,9.9,0,43.15,5.5,26.9,496.95,0,2054.95,270,1252.85,Y,Y,Y,Y,N,N,N,N,Y,2.293,3.296,C2,N
C00962,R1,10,42,Y,10,294,E4,9,N,Y,6,Y,Y,Y,Y,4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185,330.55,Y,Y,Y,Y,Y,Y,Y,Y,Y,1.579,5.684,C4,Y
C00963,R1,19,27,Y,3,35,E2,4,N,N,6,Y,N,Y,N,5.4,20.5,0,23,0,116.2,398.15,0,415,0,N,Y,Y,N,Y,Y,Y,Y,N,1.686,3.555,C4,N
C00964,R1,65,59,N,27,732,E3,31,N,Y,1,N,N,Y,N,10.15,0,0,13.25,0,600.5,0,0,820,0,Y,Y,N,N,N,N,Y,Y,Y,2.317,6.596,C2,N
C00965,R2,29,24,Y,3,23,E1,7,N,N,2,Y,N,Y,N,10.2,32.25,0,17.5,0,319.65,885.15,0,500,0,N,N,N,N,Y,Y,Y,Y,N,2.322,3.135,C3,N
C00966,R3,71,67,Y,25,110,E1,23,N,Y,2,Y,N,Y,N,33.85,21.75,0,18.25,0,2255.65,1487.7,0,1175,0,N,N,N,N,N,Y,Y,Y,N,3.522,4.7,C3,N
C00967,R3,60,58,N,0,63,E4,21,N,Y,3,Y,Y,Y,N,16.35,28,23.85,13.25,0,1012.55,1581.7,1395.1,805,0,Y,N,N,N,N,N,N,N,Y,2.794,4.143,C2,N
C00968,R3,52,64,N,44,43,E3,7,N,N,1,Y,Y,Y,Y,12.85,28.5,48.75,24,37.15,647.95,1542.25,2570.65,1210,1846.5,Y,Y,Y,Y,Y,Y,Y,Y,N,2.553,3.761,C4,N
C00969,R1,61,29,Y,5,48,E2,11,N,N,4,N,N,Y,N,17.55,0,0,37,0,1035.95,0,0,2165,0,Y,N,N,N,N,N,N,Y,N,2.865,3.871,C2,N
C00970,R3,41,42,Y,12,26,E4,5,N,N,4,N,N,N,N,10.95,0,0,0,0,482.4,0,0,0,0,Y,N,N,Y,N,N,Y,N,N,2.393,3.258,C2,N
C00971,R1,24,46,N,12,43,E2,6,N,N,1,Y,N,Y,Y,12.05,48.25,0,33,28.15,307.75,1079.05,0,820,662.2,N,Y,Y,N,Y,Y,Y,Y,Y,2.489,3.761,C4,N
C00972,R2,17,35,N,7,66,E2,11,N,N,1,N,Y,Y,Y,5.15,0,29.15,11.25,28.05,79.05,0,501.05,155,484.2,Y,Y,Y,Y,Y,N,Y,Y,Y,1.639,4.19,C4,Y
C00973,R1,15,30,Y,8,90,E2,11,N,N,5,Y,N,Y,Y,7.35,18.5,0,9.75,23,125.8,265.55,0,150,375.9,N,N,Y,Y,Y,Y,Y,Y,Y,1.995,4.5,C4,N
C00974,R1,26,43,N,23,51,E5,4,N,Y,1,N,Y,N,N,7.9,0,21.95,0,0,267.6,0,597.65,0,0,Y,N,N,Y,N,N,N,N,N,2.067,3.932,C2,Y
C00975,R1,60,48,N,29,100,E2,26,N,Y,1,Y,N,Y,N,24.4,42.25,0,13.5,0,1567.6,2481.25,0,745,0,N,N,N,N,Y,Y,Y,Y,N,3.195,4.605,C3,N
C00976,R2,1,33,N,5,53,E4,6,N,Y,1,N,N,N,N,1.95,0,0,0,0,1.95,0,0,0,0,N,N,N,N,N,N,N,N,N,0.668,3.97,C1,Y
C00977,R2,6,50,N,5,37,E2,0,N,N,1,N,Y,N,N,5.35,0,23.55,0,0,38.4,0,131.2,0,0,Y,N,N,N,N,N,N,N,Y,1.677,3.611,C2,N
C00978,R2,34,36,Y,17,50,E1,4,N,N,2,Y,N,Y,N,10.2,24.5,0,13.75,0,326.8,824.25,0,405,0,N,N,N,N,Y,Y,Y,Y,N,2.322,3.912,C3,N
C00979,R3,38,31,Y,2,42,E2,7,N,Y,4,Y,N,Y,N,10.8,22.25,0,9.25,0,407.55,772.5,0,335,0,N,Y,Y,N,Y,Y,Y,Y,N,2.38,3.738,C4,N
C00980,R1,47,69,Y,17,228,E3,39,N,Y,4,Y,Y,Y,Y,10.8,35.5,37.5,21,50.9,464.35,1670.95,1766.9,1025,2404.8,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.38,5.429,C4,Y
C00981,R2,6,35,Y,6,28,E4,3,N,Y,3,Y,Y,Y,Y,3.25,23,39.35,18.5,30.3,9.35,103.3,190.3,95,154.55,N,N,Y,Y,Y,Y,Y,Y,N,1.179,3.332,C4,N
C00982,R1,65,70,Y,9,115,E2,39,Y,Y,2,Y,N,Y,Y,26.85,26,0,43,33.75,1749.6,1629.65,0,2865,2213.65,Y,Y,N,N,Y,Y,Y,Y,Y,3.29,4.745,C4,N
C00983,R1,60,53,N,32,93,E1,28,N,N,1,Y,N,Y,N,13.35,39.5,0,21,0,806.35,2493.9,0,1260,0,N,N,N,N,Y,Y,Y,Y,N,2.592,4.533,C3,N
C00984,R3,18,25,N,4,26,E2,7,N,Y,3,Y,N,Y,N,3.3,27.5,0,31,0,50.35,531.1,0,540,0,N,N,N,N,N,N,N,Y,N,1.194,3.258,C1,N
C00985,R1,1,34,Y,6,18,E1,0,N,Y,2,N,N,N,N,1.6,0,0,0,0,1.6,0,0,0,0,N,N,N,Y,N,N,N,N,N,0.47,2.89,C1,Y
C00986,R3,45,34,Y,14,43,E4,0,N,N,4,N,Y,N,N,6.55,0,32.35,0,0,315.2,0,1446.45,0,0,Y,N,N,Y,N,N,N,N,Y,1.879,3.761,C2,Y
C00987,R3,66,39,N,1,66,E2,15,N,Y,1,N,N,Y,N,11.6,0,0,11.5,0,785.7,0,0,785,0,Y,N,N,N,N,N,N,N,N,2.451,4.19,C2,N
C00988,R1,19,41,N,5,53,E4,6,N,N,1,N,N,N,N,6.45,0,0,0,0,157.3,0,0,0,0,N,N,N,N,Y,N,N,N,N,1.864,3.97,C1,N
C00989,R2,16,36,N,13,58,E4,4,N,N,1,Y,Y,N,N,4.85,18,31.75,0,0,89.95,286.4,477.8,0,0,N,N,N,N,N,Y,Y,N,Y,1.579,4.06,C1,N
C00990,R1,3,25,N,0,65,E4,0,N,Y,1,N,Y,Y,N,3.3,0,34.25,11.25,0,5.9,0,47.65,5,0,N,Y,N,Y,Y,Y,N,Y,Y,1.194,4.174,C4,Y
C00991,R2,45,37,N,2,57,E3,14,N,Y,1,N,Y,N,N,10.8,0,25,0,0,508.8,0,1064.75,0,0,Y,N,N,N,N,N,N,N,Y,2.38,4.043,C2,N
C00992,R3,28,50,Y,7,25,E1,3,N,N,2,N,N,Y,N,14.85,0,0,13,0,378.85,0,0,345,0,N,N,N,N,N,N,Y,N,N,2.698,3.219,C1,N
C00993,R3,39,34,Y,10,51,E3,13,N,Y,4,Y,N,Y,Y,7.9,78.75,0,35,38.8,304.45,3104.5,0,1390,1407.85,N,Y,Y,N,Y,Y,Y,Y,N,2.067,3.932,C4,N
C00994,R3,34,29,N,5,26,E3,4,N,Y,2,N,Y,N,N,6.75,0,25.8,0,0,195.2,0,780.85,0,0,Y,N,N,Y,N,N,N,N,Y,1.91,3.258,C2,N
C00995,R3,72,65,Y,33,71,E1,41,Y,Y,4,Y,N,Y,N,53.65,22.5,0,66.25,0,4036.9,1717.45,0,4585,0,Y,N,N,N,Y,Y,Y,N,N,3.982,4.263,C3,N
C00996,R3,32,37,N,9,44,E2,7,N,N,1,N,N,N,N,11.25,0,0,0,0,359.35,0,0,0,0,N,N,N,N,N,N,N,Y,Y,2.42,3.784,C1,N
C00997,R3,63,37,Y,1,45,E4,9,N,Y,6,N,Y,Y,N,14.95,0,39.25,13.5,0,974.15,0,2383.1,820,0,Y,Y,N,Y,N,N,N,N,Y,2.705,3.807,C2,N
C00998,R2,68,42,N,16,89,E4,12,N,N,1,N,Y,Y,N,25.6,0,33,16,0,1759.6,0,2200.15,1020,0,Y,N,N,Y,N,N,N,N,Y,3.243,4.489,C2,N
C00999,R1,68,57,Y,33,15,E2,0,N,Y,2,Y,N,Y,Y,16.1,49,0,18.75,50.6,1120.35,3330.85,0,1320,3229.2,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.779,2.708,C4,Y
C01000,R3,53,38,Y,15,20,E3,6,N,Y,4,N,N,Y,Y,12.05,0,0,10.75,20.25,547.05,0,0,545,1048.4,Y,N,N,Y,N,Y,Y,N,Y,2.489,2.996,C2,N
C01001,R2,70,35,Y,4,48,E2,9,N,N,3,N,N,Y,N,43.6,0,0,30,0,3040.8,0,0,2020,0,Y,N,N,N,N,N,N,Y,N,3.775,3.871,C2,N
C01002,R2,61,52,Y,23,19,E1,0,N,N,2,Y,Y,Y,N,18.2,24.75,29.95,9.25,0,1037.65,1568.4,1758.4,570,0,Y,N,N,N,Y,Y,Y,Y,N,2.901,2.944,C3,Y
C01003,R2,56,61,Y,14,12,E1,16,Y,Y,2,N,N,Y,N,16.85,0,0,11.25,0,881.65,0,0,595,0,N,N,N,N,N,N,N,N,N,2.824,2.485,C1,N
C01004,R3,43,38,Y,7,18,E3,8,N,Y,3,N,Y,N,Y,9.4,0,39.55,0,29.4,411.15,0,1758.7,0,1159.3,Y,Y,Y,Y,Y,Y,N,N,N,2.241,2.89,C4,N
C01005,R3,5,43,N,16,72,E3,17,N,Y,1,Y,N,Y,N,5.55,15.75,0,6.5,0,23.9,62.25,0,25,0,N,N,N,N,Y,Y,Y,Y,N,1.714,4.277,C3,N
C01006,R3,62,35,Y,2,28,E2,8,N,Y,2,N,N,Y,N,18.45,0,0,19,0,1152.7,0,0,1150,0,Y,N,N,N,N,N,N,N,N,2.915,3.332,C2,N
C01007,R3,60,48,Y,22,106,E3,21,N,Y,3,Y,N,Y,Y,13.05,44.25,0,17,69.55,760.95,2601.85,0,1050,4154.55,Y,Y,Y,N,Y,Y,Y,Y,N,2.569,4.663,C4,N
C01008,R1,40,42,Y,16,108,E3,17,N,N,4,N,Y,N,N,4.95,0,29.7,0,0,205.65,0,1151.35,0,0,Y,N,N,Y,N,N,N,N,Y,1.599,4.682,C2,Y
C01009,R1,20,34,N,14,51,E3,9,N,Y,1,N,N,N,N,5.65,0,0,0,0,126.4,0,0,0,0,Y,N,N,Y,N,N,N,N,N,1.732,3.932,C2,Y
C01010,R2,44,49,Y,2,66,E2,8,N,Y,4,Y,N,Y,Y,4.25,43.25,0,38.75,39.55,184.9,1980.05,0,1655,1655.9,Y,Y,Y,N,Y,Y,Y,Y,N,1.447,4.19,C4,N
C01011,R3,5,36,Y,2,34,E1,4,N,Y,2,Y,N,N,N,3.5,19.5,0,0,0,14.2,105.9,0,0,0,N,N,N,N,Y,N,Y,Y,N,1.253,3.526,C3,Y
C01012,R1,30,57,Y,16,19,E1,1,N,N,4,N,N,Y,N,7.25,0,0,8.5,0,200.1,0,0,285,0,N,N,N,N,N,N,N,N,N,1.981,2.944,C1,Y
C01013,R1,5,28,Y,3,39,E5,1,N,N,6,Y,Y,Y,Y,4.7,24.25,44.65,16.5,32.5,30.75,131.9,184.25,60,106.2,Y,Y,Y,Y,Y,Y,Y,Y,N,1.548,3.664,C4,N
C01014,R2,17,39,N,12,45,E4,10,N,Y,1,N,Y,N,N,8.65,0,28.95,0,0,133.1,0,450.2,0,0,N,N,N,N,N,N,N,N,Y,2.158,3.807,C1,Y
C01015,R1,30,23,Y,0,24,E2,1,N,Y,4,Y,N,N,N,13.35,22.5,0,0,0,397.4,636.35,0,0,0,N,N,N,Y,Y,Y,N,Y,N,2.592,3.178,C3,N
C01016,R3,67,77,N,55,49,E1,45,Y,Y,1,N,N,Y,N,25.35,0,0,26.75,0,1692,0,0,1755,0,N,N,N,N,N,Y,N,N,N,3.233,3.892,C1,N
C01017,R1,24,54,Y,7,84,E3,10,N,Y,2,N,Y,Y,N,11.45,0,28.7,10.5,0,288.05,0,675.4,220,0,N,N,N,Y,N,N,N,N,Y,2.438,4.431,C1,Y
C01018,R3,59,32,N,9,73,E4,5,N,N,1,Y,N,Y,N,29.2,21.5,0,12.75,0,1726.6,1231.9,0,655,0,Y,N,N,N,Y,Y,N,N,Y,3.374,4.29,C2,Y
C01019,R1,19,31,Y,0,22,E4,2,N,N,3,N,N,N,N,4.85,0,0,0,0,88.9,0,0,0,0,Y,N,N,N,N,N,N,N,N,1.579,3.091,C2,Y
C01020,R1,41,53,Y,22,94,E2,25,N,N,2,N,N,Y,N,12.65,0,0,11.75,0,488.15,0,0,500,0,Y,N,N,N,N,N,N,Y,N,2.538,4.543,C2,N
C01021,R3,13,36,N,11,31,E2,0,N,N,1,N,N,N,N,2.3,0,0,0,0,30.5,0,0,0,0,N,N,N,N,N,N,N,Y,N,0.833,3.434,C1,Y
C01022,R2,72,49,Y,23,102,E1,27,N,Y,6,N,N,Y,N,41.15,0,0,33.25,0,3098.55,0,0,2345,0,Y,N,N,N,N,N,N,N,N,3.717,4.625,C2,N
C01023,R2,72,45,Y,25,98,E4,20,N,Y,2,N,N,Y,Y,30.25,0,0,13.25,42.85,2182.65,0,0,900,2940.35,Y,Y,Y,N,Y,Y,Y,Y,N,3.409,4.585,C4,N
C01024,R3,53,37,Y,7,25,E1,2,N,Y,6,Y,N,Y,N,5.4,52,0,34,0,291.5,2794.95,0,1660,0,N,N,N,N,Y,Y,Y,Y,N,1.686,3.219,C3,N
C01025,R2,14,26,Y,1,25,E2,0,N,Y,3,N,N,N,N,4.4,0,0,0,0,71.2,0,0,0,0,N,N,N,N,Y,N,Y,N,N,1.482,3.219,C3,N
C01026,R3,33,30,Y,5,22,E1,0,N,N,2,Y,N,Y,Y,5.55,33.75,0,37.25,30,211.05,1129.25,0,1215,946.8,N,N,Y,N,Y,Y,Y,Y,N,1.714,3.091,C3,N
C01027,R1,40,40,Y,3,73,E4,12,N,Y,4,N,N,Y,Y,10,0,0,14,27.15,376.6,0,0,555,1035.5,Y,Y,N,N,Y,Y,Y,Y,N,2.303,4.29,C3,Y
C01028,R3,63,67,N,22,9,E2,12,Y,N,1,N,N,Y,N,18.05,0,0,19,0,1140.2,0,0,1135,0,N,N,N,N,Y,Y,Y,Y,N,2.893,2.197,C3,N
C01029,R3,60,50,Y,26,239,E2,19,N,Y,2,Y,N,Y,Y,21.5,77.75,0,10.25,64.2,1377,4628.5,0,570,3756.15,N,Y,Y,N,Y,Y,Y,Y,N,3.068,5.476,C4,N
C01030,R2,39,39,N,19,29,E4,6,N,N,1,N,N,Y,N,5.95,0,0,21.25,0,227.85,0,0,835,0,Y,N,N,Y,N,N,N,Y,N,1.783,3.367,C2,N
C01031,R3,29,31,N,7,30,E3,7,N,Y,1,Y,N,Y,N,7.6,33.75,0,14.5,0,240.85,937.85,0,395,0,N,N,Y,N,Y,Y,Y,Y,N,2.028,3.401,C3,N
C01032,R1,2,18,N,0,20,E2,0,N,N,1,Y,N,Y,Y,3.75,22.25,0,23.5,27.1,4.45,44.65,0,15,25.65,N,N,Y,N,Y,Y,Y,Y,N,1.322,2.996,C3,Y
C01033,R3,5,35,Y,9,59,E3,8,N,Y,5,Y,Y,Y,Y,3.1,18.5,37.9,22.75,26.4,21.45,114.8,140.35,120,109.6,N,N,Y,Y,Y,Y,N,N,Y,1.131,4.078,C4,N
C01034,R2,10,26,Y,4,25,E1,4,N,Y,3,N,N,N,N,3.7,0,0,0,0,38.2,0,0,0,0,N,N,N,N,N,N,N,N,N,1.308,3.219,C1,N
C01035,R1,21,24,Y,0,30,E4,0,N,Y,5,Y,Y,Y,Y,17.8,23.75,36.3,10.5,31.75,374.05,513.65,738.9,205,642.2,Y,Y,N,Y,N,Y,Y,N,Y,2.879,3.401,C4,N
C01036,R3,44,31,N,8,16,E1,3,N,N,1,N,N,Y,N,14.4,0,0,12,0,632.95,0,0,490,0,N,N,N,N,N,N,N,N,N,2.667,2.773,C1,Y
C01037,R2,11,26,N,7,20,E2,4,N,N,1,N,N,N,N,6.95,0,0,0,0,84.05,0,0,0,0,N,N,N,N,N,N,N,N,N,1.939,2.996,C1,N
C01038,R3,23,25,Y,2,28,E3,1,N,Y,5,N,N,N,N,4.15,0,0,0,0,94.25,0,0,0,0,Y,N,N,N,N,N,N,N,N,1.423,3.332,C2,N
C01039,R1,15,62,Y,3,144,E3,21,N,N,2,Y,N,Y,Y,5.25,15.5,0,31.75,33.95,81.05,237.9,0,490,446.1,N,Y,N,N,Y,Y,Y,Y,N,1.658,4.97,C3,N
C01040,R1,69,42,Y,23,19,E3,0,N,Y,2,N,Y,Y,N,25.95,0,36.9,18.75,0,1812.15,0,2630.5,1270,0,N,N,N,Y,N,N,N,N,Y,3.256,2.944,C1,N
C01041,R3,22,30,N,8,41,E2,8,N,N,1,Y,N,Y,Y,6.1,22.75,0,13.25,21.35,119.95,441.25,0,290,467.05,N,Y,N,N,Y,Y,N,Y,N,1.808,3.714,C3,N
C01042,R1,72,59,Y,12,65,E3,21,N,Y,6,N,Y,Y,N,34.65,0,36.45,40.75,0,2519.3,0,2583.9,2910,0,Y,N,N,N,Y,N,N,N,N,3.545,4.174,C2,N
C01043,R2,43,49,Y,18,66,E1,22,N,N,4,N,N,Y,N,8.6,0,0,20.75,0,376.7,0,0,875,0,Y,N,N,N,N,Y,N,Y,N,2.152,4.19,C3,N
C01044,R2,6,27,Y,5,26,E4,2,N,N,5,Y,N,N,N,5.6,12,0,0,0,30.35,72.5,0,0,0,N,N,N,N,N,N,N,N,N,1.723,3.258,C1,Y
C01045,R2,50,25,N,6,19,E1,5,N,N,3,N,N,Y,N,7.25,0,0,7.5,0,356.15,0,0,375,0,N,N,N,N,N,N,N,N,N,1.981,2.944,C1,N
C01046,R3,61,73,N,10,25,E1,21,Y,N,1,N,N,Y,N,16.65,0,0,71,0,965.6,0,0,4350,0,N,N,N,N,N,N,N,N,N,2.812,3.219,C1,N
C01047,R2,1,22,N,2,35,E2,2,N,N,1,N,N,N,N,1.65,0,0,0,0,1.65,0,0,0,0,N,N,N,Y,N,N,N,N,Y,0.501,3.555,C1,Y
C01048,R3,7,32,N,1,71,E4,3,N,N,2,Y,Y,N,Y,3.6,15.25,41,0,28.05,19.1,122.1,245.65,0,157.15,Y,N,Y,Y,Y,Y,Y,Y,Y,1.281,4.263,C4,N
C01049,R1,64,37,N,10,44,E4,9,N,Y,1,N,Y,Y,N,16.15,0,35.05,22,0,965.3,0,2337.25,1350,0,Y,Y,N,N,N,N,Y,N,Y,2.782,3.784,C2,N
C01050,R1,67,45,Y,22,83,E3,11,N,Y,2,N,N,Y,N,27,0,0,10.75,0,1724.8,0,0,640,0,Y,N,N,N,N,N,Y,N,Y,3.296,4.419,C2,N
C01051,R3,51,37,Y,17,101,E2,10,N,Y,2,N,N,Y,N,14.95,0,0,9.5,0,736.85,0,0,480,0,Y,N,N,N,N,Y,Y,N,N,2.705,4.615,C3,N
C01052,R1,31,47,Y,18,35,E2,0,N,N,2,N,N,N,N,11.95,0,0,0,0,390.6,0,0,0,0,N,N,N,N,N,N,N,N,N,2.481,3.555,C1,N
C01053,R3,60,56,N,19,51,E4,11,N,N,1,N,Y,Y,Y,15.25,0,57.45,28.5,67,873.7,0,3404.1,1630,4046.25,Y,Y,Y,Y,Y,Y,Y,Y,Y,2.725,3.932,C4,N
